game_id,title,platform,platform_type,platform_maker,platform_generation,genre,year,publisher,developer,publisher_region,publisher_tier,esrb_rating,metacritic_score,user_score,critic_review_count,user_review_count,na_sales_million,eu_sales_million,jp_sales_million,other_sales_million,global_sales_million,estimated_revenue_million_usd,launch_price_usd,is_sequel,online_multiplayer,dlc_released,microtransactions,loot_boxes,game_pass_available,vr_support,goty_nominated,goty_won,how_long_to_beat_main_hrs,how_long_to_beat_completionist_hrs
G035471,Two Point Realm,Sega Genesis,Console,Sega,4,Simulation,1988,Epic Games,Epic Games,USA,AAA,M,72,8.5,40,627,3.66,3.16,1.05,0.96,8.83,378.96,69.99,0,0,0,0,0,0,0,0,0,30.5,77.4
G035472,Batman: Arkham Island,PC,PC,Various,0,Action,2008,Capcom,Obsidian Entertainment,Japan,AAA,E10+,83,8.4,21,238,30.3,26.27,23.2,8.64,88.41,1780.41,19.99,1,1,1,0,0,0,0,0,0,13.5,29.3
G035473,eFootball 2025,Game Boy Advance,Handheld,Nintendo,6,Sports,2004,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,71,7.6,182,385,16.93,7.06,4.77,4.42,33.18,1099.34,39.99,1,1,1,0,0,0,0,0,0,15.6,61.7
G035474,NHL 2023,PC,PC,Various,0,Sports,2004,Double Fine,Double Fine,USA,AA,M,70,7.6,27,212,3.72,2.72,1.06,0.46,7.96,137.53,49.99,1,1,0,0,0,0,0,0,0,23.9,88.8
G035475,Goat Simulator 6,NES,Console,Nintendo,3,Simulation,2003,Epic Games,Epic Games,USA,AAA,T,71,7.3,16,49,3.03,1.9,0.17,0.64,5.74,192.55,39.99,1,0,1,0,0,0,0,0,0,15.1,33.1
G035476,Yoshi's Empire,PC,PC,Various,0,Platform,1986,Nintendo,Bandai Namco,Japan,AAA,T,75,5.9,11,353,3.38,2.29,2.36,1.07,9.1,191.85,19.99,0,0,0,0,0,0,0,0,0,17.3,62.5
G035477,Gran Turismo 3,SNES,Console,Nintendo,4,Racing,1997,Remedy Entertainment,Remedy Entertainment,Finland,AA,M,70,6.9,12,233,4.43,3.18,0.4,1.54,9.55,470.01,49.99,1,0,1,0,0,0,0,0,0,18.6,40.6
G035478,Doom Evolved,PlayStation Vita,Handheld,Sony,8,Action-Adventure,2016,Nintendo,Nintendo,Japan,AAA,M,91,8.6,35,28,9.53,5.54,1.51,2.95,19.53,481.03,49.99,0,1,1,1,0,0,0,1,0,8.0,33.4
G035479,Gran Turismo 3,NES,Console,Nintendo,3,Racing,1995,Square Enix,Square Enix,Japan,AAA,T,77,7.8,18,171,2.87,2.29,2.41,1.0,8.57,261.82,79.99,1,0,1,1,0,0,0,0,0,11.6,35.2
G035480,Mortal Kombat XII,Mobile (Android),Mobile,Google,0,Fighting,2017,Konami,Focus Entertainment,Japan,AAA,T,87,8.3,27,114,15.75,6.38,4.34,4.8,31.27,74.63,4.99,1,1,0,0,0,0,0,1,0,9.3,31.5
G035481,King of Fighters 2023,PlayStation 3,Console,Sony,7,Fighting,2012,Sony Interactive,Sony Interactive,Japan,AAA,T,72,7.9,4,369,6.92,4.66,3.97,0.7,16.25,739.86,39.99,1,1,0,0,0,0,0,0,0,8.5,40.1
G035482,Spyro: Dark Below,Nintendo Switch 2,Hybrid,Nintendo,10,Platform,2025,Capcom,Nintendo,Japan,AAA,E,88,9.0,28,258,11.84,6.16,4.66,1.21,23.87,667.3,49.99,0,0,1,0,0,0,0,0,0,4.9,14.6
G035483,Batman: Arkham Abyss,NES,Console,Nintendo,3,Action,2000,InXile Entertainment,Bandai Namco,USA,AA,E10+,71,7.1,46,442,3.69,2.88,0.26,1.11,7.94,356.66,59.99,0,0,1,0,0,0,0,0,0,8.4,31.3
G035484,Titanfall 4,Xbox Series X/S,Console,Microsoft,9,Shooter,2021,Toby Fox,Toby Fox,USA,Indie,M,87,8.7,17,364,4.18,3.07,1.15,0.5,8.9,281.27,49.99,1,1,0,1,1,0,1,1,1,3.9,13.1
G035485,Crash Bandicoot Awakening,Wii U,Console,Nintendo,8,Platform,2017,Coffee Stain,Focus Entertainment,Sweden,Indie,M,53,5.3,13,6,0.91,0.5,0.07,0.2,1.68,81.03,39.99,0,1,0,0,0,0,0,0,0,7.8,31.2
G035486,Spyro: Dark Below,PC,PC,Various,0,Platform,1985,CD Projekt,CD Projekt,Poland,AAA,M,63,5.6,19,498,6.78,4.98,0.5,0.87,13.13,197.66,49.99,0,0,1,0,0,0,0,0,0,11.8,28.6
G035487,Final Fantasy VI,Browser,Browser,Various,0,Role-Playing,2000,Square Enix,Square Enix,Japan,AAA,M,99,10.0,34,226,18.34,16.39,10.72,4.19,49.64,0.0,0.0,1,0,0,0,0,0,0,1,0,55.9,233.8
G035488,Rainbow Six: Island,Mobile (Android),Mobile,Google,0,Shooter,2012,Valve,Chucklefish,USA,AAA,E,83,7.9,35,126,67.94,36.27,18.13,25.13,147.47,356.16,2.99,1,1,1,0,0,0,0,0,0,10.7,45.2
G035489,Overwatch 4,PlayStation 3,Console,Sony,7,Shooter,2007,Larian Studios,Larian Studios,Belgium,AA,E,64,6.8,10,468,5.04,4.48,0.63,0.74,10.89,460.71,79.99,1,1,1,0,0,0,0,0,0,10.7,32.6
G035490,Overwatch 5,Atari 2600,Console,Atari,2,Shooter,1992,Bungie,Square Enix,USA,AAA,E10+,63,6.7,16,513,6.26,5.42,1.54,1.42,14.64,670.3,59.99,1,1,1,0,0,0,0,0,0,10.4,32.3
G035491,Persona 6,SNES,Console,Nintendo,4,Role-Playing,1992,Warner Bros. Games,Warner Bros. Games,USA,AAA,M,69,7.1,14,28,11.13,5.68,2.82,1.94,21.57,1027.88,79.99,1,0,1,0,0,0,0,0,0,74.8,174.5
G035492,Candy Saga,Game Boy Color,Handheld,Nintendo,5,Puzzle,1999,id Software,id Software,USA,AAA,T,87,8.6,18,546,1.76,1.55,0.15,0.63,4.09,110.52,39.99,0,0,1,0,0,0,0,1,1,10.5,23.2
G035493,God of War,NES,Console,Nintendo,3,Action,1993,Bandai Namco,Raw Fury,Japan,AAA,E10+,72,5.7,103,574,28.98,14.06,18.06,8.44,69.54,2183.82,59.99,0,0,1,0,0,0,0,0,0,16.5,65.5
G035494,Rise of the Dragon,Mobile (iOS),Mobile,Apple,0,Action-Adventure,2011,Bungie,Bungie,USA,AAA,T,84,7.7,11,233,13.69,11.6,1.62,2.69,29.6,78.05,0.99,0,0,1,0,0,0,0,0,0,3.2,10.5
G035495,Baldur's Gate 4,PC,PC,Various,0,Role-Playing,1988,Activision Blizzard,Coffee Stain,USA,AAA,E10+,68,7.3,10,120,10.19,7.27,1.72,1.97,21.15,434.71,19.99,1,0,1,0,0,0,0,0,0,40.4,86.1
G035496,Valley of the Origins,Nintendo 3DS,Handheld,Nintendo,8,Role-Playing,2013,Take-Two Interactive,Take-Two Interactive,USA,AAA,Not Rated,84,8.4,13,297,11.72,5.51,3.41,2.85,23.49,755.54,29.99,0,0,1,0,0,0,0,0,0,42.9,124.8
G035497,Devil May Escape,Sega Genesis,Console,Sega,4,Action,1992,id Software,Sony Interactive,USA,AAA,E,62,6.2,91,437,3.99,2.92,0.22,1.06,8.19,335.2,79.99,0,1,0,0,0,0,0,0,0,8.1,38.8
G035498,Fallen Saga,NES,Console,Nintendo,3,Action,1996,InXile Entertainment,InXile Entertainment,USA,AA,T,76,7.1,29,337,1.76,1.1,0.5,0.58,3.94,155.16,69.99,0,0,0,0,0,0,0,0,0,11.2,51.1
G035499,PUBG: Rising Sun,Nintendo 64,Console,Nintendo,5,Battle Royale,1997,Rockstar Games,THQ Nordic,USA,AAA,T,84,8.1,38,136,7.9,5.58,1.88,2.06,17.42,567.06,79.99,0,1,1,0,0,0,0,0,0,88.7,375.6
G035500,Shadow of Horizon,Xbox,Console,Microsoft,6,Misc,2003,Naughty Dog,Naughty Dog,USA,AAA,E,59,7.2,25,34,3.79,2.99,0.57,1.38,8.73,390.68,49.99,0,0,0,0,0,0,0,0,0,10.7,46.9
G035501,Shadow of City,PC,PC,Various,0,Visual Novel,2022,Motion Twin,Motion Twin,France,Indie,E10+,89,9.4,54,1426,0.38,0.16,0.1,0.04,0.68,13.01,49.99,0,1,0,0,0,0,0,0,0,13.1,61.5
G035502,Burnout Legend,PC,PC,Various,0,Racing,2000,Square Enix,Square Enix,Japan,AAA,E,81,9.1,40,429,5.54,4.85,4.5,2.2,17.09,382.35,49.99,0,0,0,0,0,0,0,0,0,13.6,64.0
G035503,Baba Is Legend,PC,PC,Various,0,Puzzle,2023,Motion Twin,Motion Twin,France,Indie,E10+,78,8.6,23,235,0.3,0.24,0.06,0.11,0.71,12.52,9.99,0,0,0,0,0,1,0,0,0,6.5,24.7
G035504,PGA Tour 2025,Browser,Browser,Various,0,Sports,2008,Take-Two Interactive,Double Fine,USA,AAA,T,78,8.1,6,28,11.9,10.38,3.45,2.18,27.91,0.0,0.0,1,1,1,0,0,0,0,0,0,17.8,81.7
G035505,Valheim Reborn,PlayStation 5,Console,Sony,9,Sandbox,2021,Rockstar Games,Rockstar Games,USA,AAA,E10+,87,8.9,48,116,58.29,49.11,7.6,21.51,136.51,6263.26,39.99,0,1,1,1,0,1,0,1,0,143.5,432.2
G035506,Baba Is Origins,Mobile (iOS),Mobile,Apple,0,Puzzle,2023,Chucklefish,Chucklefish,UK,Indie,E10+,77,7.7,12,1508,0.92,0.41,0.08,0.16,1.57,2.94,0.0,0,0,0,0,0,0,0,0,0,2.4,7.9
G035507,Doom Origins,PC,PC,Various,0,Action,2026,FromSoftware,FromSoftware,Japan,AAA,T,79,8.9,27,26,15.85,13.3,14.18,2.93,46.26,909.01,19.99,0,0,0,0,0,0,0,0,0,10.3,47.6
G035508,Spyro: Uprising,Mobile (iOS),Mobile,Apple,0,Platform,2024,Bandai Namco,Bandai Namco,Japan,AAA,M,53,5.5,46,5,34.2,18.16,23.88,5.69,81.93,220.79,0.99,0,1,1,0,0,0,0,0,0,12.6,43.6
G035509,Uncharted 3: New Dawn,PSP,Handheld,Sony,7,Adventure,2012,Raw Fury,Raw Fury,Sweden,Indie,T,64,6.9,10,52,0.29,0.2,0.06,0.06,0.61,18.5,49.99,0,0,1,1,1,0,0,0,0,10.3,44.1
G035510,Civilization XVI,Nintendo DS,Handheld,Nintendo,7,Strategy,2008,Take-Two Interactive,Electronic Arts,USA,AAA,Not Rated,72,7.4,24,281,2.74,1.94,0.58,0.42,5.68,167.01,19.99,1,0,1,0,0,0,0,0,0,15.5,33.0
G035511,The Sims 6,Xbox Series X/S,Console,Microsoft,9,Simulation,2021,Obsidian Entertainment,Motion Twin,USA,AA,M,75,7.4,13,5857,0.85,0.62,0.06,0.25,1.78,61.91,69.99,1,0,1,0,0,0,0,0,0,32.3,99.4
G035512,Wipeout Legacy,PSP,Handheld,Sony,7,Racing,2009,InXile Entertainment,Square Enix,USA,AA,Not Rated,67,6.7,23,138,0.64,0.39,0.05,0.2,1.28,39.47,39.99,0,1,1,1,0,0,0,0,0,14.0,59.4
G035513,Doom : Redux,PlayStation 5,Console,Sony,9,Misc,2026,Capcom,Capcom,Japan,AAA,E,73,6.5,11,1435,6.17,2.68,1.91,2.01,12.77,612.75,59.99,0,0,1,0,0,1,0,0,0,11.2,47.5
G035514,F1 2025,PlayStation 4,Console,Sony,8,Sports,2022,Chucklefish,Chucklefish,UK,Indie,E,77,6.2,18,230,0.43,0.3,0.09,0.09,0.91,29.66,69.99,1,1,0,1,1,0,1,0,0,7.6,30.1
G035515,MLB The Show 2025,Atari 2600,Console,Atari,2,Sports,1985,Insomniac Games,ConcernedApe,USA,AAA,T,71,7.5,10,751,21.93,15.45,1.63,8.07,47.08,1944.93,69.99,1,1,0,1,0,0,0,0,0,11.8,52.8
G035516,Stellaris Dragon,SNES,Console,Nintendo,4,Strategy,1993,Sega,Epic Games,Japan,AAA,E,72,8.0,63,62,1.23,0.88,0.51,0.29,2.91,115.19,59.99,0,0,1,0,0,0,0,0,0,43.0,191.0
G035517,Elden Awakening,Wii,Console,Nintendo,7,Role-Playing,2013,Konami,Rockstar Games,Japan,AAA,E10+,82,7.5,16,1143,8.69,5.06,4.75,1.81,20.31,868.7,49.99,0,0,1,1,1,0,0,0,0,26.8,130.5
G035518,Doom Legacy,Sega Genesis,Console,Sega,4,Action,1992,Warner Bros. Games,Naughty Dog,USA,AAA,M,79,7.8,15,1295,8.38,4.06,0.89,1.56,14.89,723.04,49.99,0,1,1,0,0,0,0,0,0,10.4,26.3
G035519,Amnesia: Reckoning,PC,PC,Various,0,Survival Horror,1988,Konami,Konami,Japan,AAA,T,71,5.8,31,466,2.49,1.58,0.53,0.46,5.06,76.2,19.99,0,1,1,0,0,0,0,0,0,9.6,47.6
G035520,Devil May Strike,Atari 2600,Console,Atari,2,Action,1989,Valve,Valve,USA,AAA,E,71,7.5,6,766,6.23,3.41,1.11,1.41,12.16,530.49,59.99,0,0,0,0,0,0,0,0,0,17.1,65.4
G035521,Guilty Gear : Redux,Atari 2600,Console,Atari,2,Fighting,1986,Insomniac Games,tinyBuild,USA,AAA,E,77,7.5,12,702,6.95,4.68,1.34,0.74,13.71,585.46,59.99,0,1,1,0,0,0,0,0,0,9.1,25.1
G035522,Portal 2,Nintendo Switch,Hybrid,Nintendo,9,Puzzle,2023,id Software,Take-Two Interactive,USA,AAA,T,66,5.7,37,743,13.55,6.9,2.54,4.01,27.0,796.74,59.99,1,0,1,0,0,0,0,0,0,10.8,49.1
G035523,The Sims 3,Nintendo Switch,Hybrid,Nintendo,9,Simulation,2020,id Software,id Software,USA,AAA,E10+,86,9.1,3,133,11.0,6.03,2.25,3.23,22.51,737.09,49.99,1,0,1,0,0,0,0,0,0,42.5,199.2
G035524,Microsoft Flight Simulator 2025,PlayStation 3,Console,Sony,7,Simulation,2010,Ghost Ship Games,Ghost Ship Games,Denmark,Indie,T,71,6.5,8,120,0.51,0.45,0.09,0.12,1.17,53.79,49.99,1,0,1,1,0,0,0,0,0,36.4,82.2
G035525,Cities: New Dawn,Nintendo Switch,Hybrid,Nintendo,9,Simulation,2018,Sega,tinyBuild,Japan,AAA,M,75,7.8,35,132,5.37,3.72,3.34,1.8,14.23,392.48,49.99,0,0,0,1,0,0,0,0,0,30.5,61.7
G035526,Lemmings Empire,PC,PC,Various,0,Puzzle,2025,Microsoft Studios,Microsoft Studios,USA,AAA,E,75,8.2,21,107,5.3,3.37,0.59,1.94,11.2,175.53,59.99,0,0,1,0,0,1,0,0,0,9.6,19.3
G035527,Age of Empires II,Xbox One,Console,Microsoft,8,Strategy,2018,ConcernedApe,ConcernedApe,USA,Indie,Not Rated,60,6.0,65,33,0.36,0.3,0.1,0.09,0.85,30.52,49.99,1,1,0,1,1,0,1,0,0,35.0,95.5
G035528,Ridge Racer 5,Nintendo DS,Handheld,Nintendo,7,Racing,2014,Other,Other,Various,Indie,E,71,6.5,97,386,0.52,0.25,0.05,0.12,0.94,20.94,19.99,1,1,0,1,0,0,0,0,0,21.2,66.6
G035529,Dragon Ball FighterZ : Redux,PC,PC,Various,0,Fighting,1989,Bandai Namco,Bandai Namco,Japan,AAA,T,69,8.1,28,137,5.55,4.17,3.49,1.95,15.16,309.77,39.99,0,1,1,0,0,0,0,0,0,6.5,18.0
G035530,Halo Origins,Mobile (Android),Mobile,Google,0,Action,2015,Unknown Worlds,Epic Games,USA,Indie,E,72,7.7,17,45,5.41,3.61,1.42,1.37,11.81,33.53,2.99,0,0,0,0,0,0,0,0,0,8.6,31.7
G035531,What Remains of Legend,Mobile (iOS),Mobile,Apple,0,Adventure,2011,CD Projekt,Obsidian Entertainment,Poland,AAA,E10+,83,7.3,64,31,17.31,7.19,4.36,2.11,30.97,66.94,4.99,0,0,1,1,0,0,0,0,0,5.5,18.7
G035532,WWE 2026,Dreamcast,Console,Sega,6,Sports,1999,id Software,id Software,USA,AAA,T,65,7.7,44,628,5.98,4.75,0.81,1.51,13.05,594.14,59.99,1,1,1,0,0,0,0,0,0,18.2,45.4
G035533,WWE 2025,Mobile (iOS),Mobile,Apple,0,Sports,2010,Insomniac Games,Focus Entertainment,USA,AAA,E10+,71,6.5,39,619,35.39,20.51,10.22,5.68,71.8,154.76,4.99,1,1,1,1,0,0,0,0,0,7.9,29.5
G035534,Sonic the Hedgehog 4,Stadia,Streaming,Google,9,Platform,2022,Valve,Sony Interactive,USA,AAA,T,78,7.1,80,153,14.68,9.64,2.35,5.46,32.13,0.0,14.99,1,0,1,0,0,1,0,0,0,5.8,23.0
G035535,Stardew Genesis,NES,Console,Nintendo,3,Simulation,1986,Naughty Dog,Naughty Dog,USA,AAA,M,72,9.8,15,161,5.17,4.14,1.51,1.7,12.52,412.68,69.99,0,0,1,1,0,0,0,0,0,22.1,73.0
G035536,TrackMania Origins,Mobile (iOS),Mobile,Apple,0,Racing,2020,Obsidian Entertainment,Ubisoft,USA,AA,M,68,7.2,11,84,7.1,4.88,1.11,1.37,14.46,32.78,0.0,0,0,1,0,0,0,0,0,0,14.3,44.9
G035537,Two Point Abyss,Mobile (Android),Mobile,Google,0,Simulation,2017,Sony Interactive,Sony Interactive,Japan,AAA,M,75,7.9,125,64,11.0,5.59,5.15,1.54,23.28,48.93,2.99,0,0,1,0,0,0,0,0,0,54.5,179.1
G035538,Mario Kart 2,Nintendo 3DS,Handheld,Nintendo,8,Racing,2017,Paradox Interactive,Paradox Interactive,Sweden,AA,M,81,7.9,51,99,4.99,3.33,1.3,0.53,10.15,289.13,29.99,1,0,0,0,0,0,0,0,0,16.4,64.4
G035539,Batman: Arkham Valley,Xbox Series X/S,Console,Microsoft,9,Misc,2024,Naughty Dog,Naughty Dog,USA,AAA,M,68,6.7,5,101,7.13,4.95,0.66,1.51,14.25,656.45,39.99,1,0,0,1,0,0,0,0,0,15.0,70.6
G035540,Night in the Knight,Wii U,Console,Nintendo,8,Adventure,2013,Square Enix,Nomada Studio,Japan,AAA,M,73,8.9,34,326,12.88,8.52,3.86,3.55,28.81,1362.84,79.99,0,0,1,1,0,0,0,0,0,15.5,75.2
G035541,Kingdom of the Genesis,Game Boy,Handheld,Nintendo,4,Role-Playing,1992,Bethesda Softworks,Bethesda Softworks,USA,AAA,E,81,7.6,7,50,1.23,1.02,0.33,0.48,3.06,74.09,19.99,0,0,1,0,0,0,0,0,0,73.4,269.2
G035542,Terraria Remastered,PlayStation 4,Console,Sony,8,Sandbox,2020,Electronic Arts,Electronic Arts,USA,AAA,M,80,7.7,23,849,51.18,21.78,12.93,15.77,101.66,3856.76,39.99,0,0,1,0,0,0,0,0,0,51.6,243.9
G035543,Baldur's Gate 4,NES,Console,Nintendo,3,Role-Playing,2000,Electronic Arts,Humble Games,USA,AAA,E,77,7.9,22,280,5.75,4.01,0.98,1.99,12.73,538.32,69.99,1,0,1,0,0,0,0,0,0,60.6,158.5
G035544,Blaze Unleashed,Xbox One,Console,Microsoft,8,Action,2018,InXile Entertainment,InXile Entertainment,USA,AA,T,70,6.8,10,732,1.54,0.66,0.15,0.4,2.75,128.66,69.99,0,1,1,1,1,0,0,0,0,10.7,51.6
G035545,Shadow Odyssey,Game Boy,Handheld,Nintendo,4,Platform,1992,Bethesda Softworks,Bethesda Softworks,USA,AAA,T,65,5.5,57,252,3.93,1.7,0.39,1.34,7.36,210.39,39.99,0,0,1,1,0,0,0,0,0,14.4,48.1
G035546,UFC 6,GameCube,Console,Nintendo,6,Sports,2005,Paradox Interactive,Paradox Interactive,Sweden,AA,T,77,8.6,16,111,2.29,1.4,0.46,0.9,5.05,203.05,39.99,1,1,0,0,0,0,0,0,0,25.6,53.3
G035547,Dragon Ball FighterZ Remastered,PC,PC,Various,0,Fighting,2022,Ubisoft,Larian Studios,France,AAA,E,81,7.9,26,920,5.67,2.34,0.96,0.6,9.57,162.37,19.99,0,1,1,0,0,0,0,0,0,4.7,11.5
G035548,Halo Origins,PC,PC,Various,0,Action,2023,Bandai Namco,Bandai Namco,Japan,AAA,E10+,81,7.6,25,648,10.6,6.91,6.61,1.9,26.02,446.86,39.99,0,0,1,0,0,0,0,0,0,6.5,14.7
G035549,Baba Is Chronicles,Nintendo DS,Handheld,Nintendo,7,Puzzle,2005,Obsidian Entertainment,Obsidian Entertainment,USA,AA,M,67,7.7,29,702,0.43,0.39,0.09,0.06,0.97,33.33,39.99,0,0,1,1,0,0,0,0,0,8.8,20.4
G035550,Baba Is Saga,Wii,Console,Nintendo,7,Puzzle,2011,Capcom,Sega,Japan,AAA,AO,88,8.2,5,951,9.11,7.31,3.53,3.31,23.26,881.86,39.99,0,0,1,1,0,0,0,1,0,4.2,19.4
G035551,Dark Dragon,PC,PC,Various,0,Action,2003,Larian Studios,Bungie,Belgium,AA,AO,59,7.7,9,20,1.62,1.25,0.31,0.56,3.74,67.61,9.99,0,0,1,0,0,0,0,0,0,12.3,28.1
G035552,Valorant Origins,Nintendo Switch,Hybrid,Nintendo,9,Shooter,2023,Electronic Arts,THQ Nordic,USA,AAA,E,80,7.6,16,14,18.36,15.52,4.95,2.04,40.87,1482.66,39.99,0,1,1,1,0,0,0,0,0,5.1,14.2
G035553,Microsoft Flight Simulator 2024,Nintendo 3DS,Handheld,Nintendo,8,Simulation,2018,Sega,Sega,Japan,AAA,T,75,7.2,27,705,2.81,2.13,2.3,1.04,8.28,230.22,39.99,1,0,1,1,0,0,1,0,0,18.1,73.4
G035554,Battlefield Origins,Mobile (iOS),Mobile,Apple,0,Shooter,2010,Remedy Entertainment,Capcom,Finland,AA,E,61,6.3,12,316,11.6,9.17,2.94,1.78,25.49,67.87,0.0,0,1,1,0,0,0,0,0,0,11.9,24.4
G035555,FIFA 2026,NES,Console,Nintendo,3,Sports,1991,Konami,Konami,Japan,AAA,E,75,6.2,25,166,3.8,3.12,1.75,0.46,9.13,426.4,79.99,1,1,1,1,0,0,0,0,0,18.2,71.4
G035556,Lost Ark 3,Mobile (iOS),Mobile,Apple,0,MMORPG,2025,Naughty Dog,Naughty Dog,USA,AAA,Not Rated,84,8.6,19,403,67.49,39.67,4.09,22.48,133.73,293.95,4.99,1,1,1,1,1,0,0,0,0,276.6,663.3
G035557,Metal Gear Origins,Xbox Series X/S,Console,Microsoft,9,Action,2021,Team17,Team17,UK,AA,AO,71,6.2,161,46,0.61,0.41,0.05,0.23,1.3,52.64,69.99,0,1,0,0,0,0,0,0,0,12.4,26.2
G035558,Apex: Eternal,Nintendo DS,Handheld,Nintendo,7,Shooter,2010,Sega,Sega,Japan,AAA,T,70,7.2,30,78,12.84,7.9,5.61,2.52,28.87,674.18,19.99,0,1,1,0,0,0,0,0,0,3.5,8.7
G035559,Counter-Strike 3,Nintendo Switch,Hybrid,Nintendo,9,Shooter,2024,Epic Games,Epic Games,USA,AAA,E,61,7.2,11,91,21.71,10.79,2.5,5.74,40.74,1510.05,39.99,1,1,0,1,1,0,0,0,0,10.7,43.8
G035560,eFootball 2023,PC,PC,Various,0,Sports,2003,Bandai Namco,Bandai Namco,Japan,AAA,Not Rated,70,8.2,6,93,12.57,7.45,9.02,3.42,32.46,669.06,49.99,1,1,0,0,0,0,0,0,0,22.9,57.7
G035561,Guilty Gear 2,PSP,Handheld,Sony,7,Fighting,2007,Double Fine,Double Fine,USA,AA,T,65,5.0,15,13,0.79,0.61,0.21,0.2,1.81,41.69,49.99,1,1,1,0,0,0,0,0,0,4.1,13.7
G035562,Tekken 3,Game Boy,Handheld,Nintendo,4,Fighting,1990,id Software,id Software,USA,AAA,M,76,7.1,17,117,5.12,2.55,1.06,1.28,10.01,248.45,19.99,1,1,1,0,0,0,0,0,0,6.2,28.7
G035563,Zelda: The Fallen,Game Boy,Handheld,Nintendo,4,Adventure,1998,Naughty Dog,Naughty Dog,USA,AAA,T,78,7.7,67,53,3.36,2.58,0.46,0.75,7.15,229.47,49.99,0,0,0,0,0,0,0,0,0,14.6,68.9
G035564,Euro Truck Simulator 2,Mobile (iOS),Mobile,Apple,0,Simulation,2018,Nomada Studio,Nomada Studio,Spain,Indie,T,63,7.2,24,196,2.52,1.86,0.26,0.45,5.09,13.41,0.0,1,1,0,0,0,0,0,0,0,28.5,140.8
G035565,Overwatch 2,Sega Genesis,Console,Sega,4,Shooter,1996,Team17,Team17,UK,AA,E,76,6.9,33,344,4.03,1.89,0.71,1.41,8.04,248.83,49.99,1,1,0,0,0,0,0,0,0,4.9,21.4
G035566,Zelda: Rising Sun,Game Boy,Handheld,Nintendo,4,Adventure,1989,Take-Two Interactive,Other,USA,AAA,E,73,8.5,27,16,1.34,0.82,0.25,0.17,2.58,89.74,19.99,0,1,0,0,0,0,0,0,0,7.9,26.0
G035567,Shadow of Abyss,Game Boy Advance,Handheld,Nintendo,6,Action,2009,Warner Bros. Games,Ghost Ship Games,USA,AAA,E,66,7.2,10,1286,15.72,8.46,3.89,5.47,33.54,987.7,39.99,0,0,0,0,0,0,0,0,0,12.0,39.8
G035568,Company of Heroes 6,PC,PC,Various,0,Strategy,2010,Warner Bros. Games,Obsidian Entertainment,USA,AAA,E10+,68,5.3,14,262,6.41,3.64,0.96,2.18,13.19,249.41,49.99,1,0,1,0,0,0,0,0,0,19.7,57.5
G035569,UFC 2,Wii,Console,Nintendo,7,Sports,2007,Square Enix,Square Enix,Japan,AAA,M,58,5.1,31,95,13.95,11.98,6.38,1.79,34.1,1162.3,69.99,1,1,0,0,0,0,0,0,0,21.0,74.2
G035570,Super Smash Bros. Saga,Atari 2600,Console,Atari,2,Fighting,1987,Epic Games,Motion Twin,USA,AAA,E10+,82,7.3,15,286,2.15,1.11,0.48,0.61,4.35,210.02,69.99,0,1,0,0,0,0,0,0,0,4.3,15.1
G035571,WWE 2023,Sega Genesis,Console,Sega,4,Sports,1992,Rockstar Games,Sony Interactive,USA,AAA,T,75,7.8,33,910,6.53,5.15,1.7,1.86,15.24,665.86,59.99,1,1,1,0,0,0,0,0,0,20.2,92.0
G035572,Doom 3,Atari 2600,Console,Atari,2,Action,1985,Rockstar Games,Coffee Stain,USA,AAA,E,69,5.4,11,2917,8.17,5.69,0.62,1.06,15.54,620.52,49.99,1,1,1,0,0,0,0,0,0,15.7,47.3
G035573,Roblox Remastered,Nintendo Switch 2,Hybrid,Nintendo,10,Sandbox,2025,Klei Entertainment,Klei Entertainment,Canada,Indie,M,85,9.8,17,149,4.05,3.15,0.52,1.19,8.91,397.77,49.99,0,0,0,0,0,0,0,1,0,107.2,215.0
G035574,Firewatch 3,Nintendo Switch,Hybrid,Nintendo,9,Adventure,2021,Double Fine,Double Fine,USA,AA,M,79,7.5,13,610,4.92,3.38,1.01,1.76,11.07,465.82,29.99,1,0,1,0,0,0,0,0,0,7.4,28.4
G035575,No Man's Sky Origins,Browser,Browser,Various,0,Sandbox,2012,Valve,Valve,USA,AAA,M,84,9.0,10,82,36.35,24.71,3.69,14.22,78.97,0.0,0.0,0,0,1,1,1,0,0,0,0,156.6,476.7
G035576,Uncharted 2: Rising Sun,PC,PC,Various,0,Adventure,1992,FromSoftware,FromSoftware,Japan,AAA,T,79,8.9,76,152,2.25,1.77,1.34,0.51,5.87,89.56,14.99,0,0,0,1,0,0,0,0,0,9.4,26.0
G035577,Halo : Next Gen,Atari 2600,Console,Atari,2,Idle/Clicker,1986,Sony Interactive,Sony Interactive,Japan,AAA,M,85,8.1,16,58,15.49,9.98,4.97,3.17,33.61,1650.81,39.99,0,0,1,0,0,0,0,0,0,11.2,53.4
G035578,XCOM 5,PlayStation 3,Console,Sony,7,Strategy,2008,Obsidian Entertainment,Konami,USA,AA,T,84,9.4,6,219,2.05,1.03,0.53,0.35,3.96,193.82,69.99,1,0,1,0,0,0,0,0,0,28.9,100.6
